Filename	AMP	ANDC	AWL	CAUS	CONC	COND	CONJ	DEMO	DEMP	DPAR	DWNT	EMPH	EX	FPP1	GER	HDG	INPR	JJ	NEMD	NN	NOMZ	OSUB	PHC	PIN	PIT	PLACE	POMD	PRED	PRMD	RB	SPP2	SYNE	THAC	THVC	TIME	TO	TOBJ	TPP3	TSUB	TTR	VBD	VPRT	XX0	[BEMA]	[BYPA]	[CONT]	[PASS]	[PASTP]	[PEAS]	[PIRE]	[PRESP]	[PRIV]	[PROD]	[PUBV]	[SERE]	[SMP]	[SPAU]	[SPIN]	[STPR]	[SUAV]	[THATD]	[WHCL]	[WHOBJ]	[WHQU]	[WHSUB]	[WZPAST]	[WZPRES]	Underused	Overused
World_Dteen_10406067_schools-teachers.txt	-0.1250	0.5471	1.1490	-0.6471	-0.6250	2.1027	2.2194	2.7329	-0.4635	-0.5217	0.2344	0.1967	-1.2222	-0.4961	0.6582	-0.4615	-0.7000	-1.0809	0.1310	2.4694	0.5975	-0.9091	6.6585	-0.6098	-1.1162	-0.2132	0.3789	-1.8077	0.3633	-2.1077	3.4136	-1.0625	-0.5000	-1.1379	-0.1283	4.1259	1.4318	-0.4844	-0.5000	0.7019	-1.2410	-0.5341	-1.0041	-1.4787	1.2115	-0.5981	-0.0150	-0.2500	-0.7402	-0.6364	5.0006	0.0963	-0.8571	-1.4259	-0.2500	-0.8000	-1.2500	0.0000	-0.7407	1.3632	-0.1768	-0.6000	-0.8235	-0.3333	0.1375	-0.8065	-0.8889	RB	COND CONJ DEMO NN PHC SPP2 TO [PRESP]
Factmonster_10053407_december-10.txt	-1.0385	3.9810	1.2879	-0.6471	3.5913	-1.1364	1.3581	-1.5540	-0.6071	-0.5217	1.9119	-1.5000	-1.2222	-1.0421	-0.0671	-0.4615	-0.7000	1.3459	-1.0000	3.4088	0.7260	2.1573	3.1126	-0.4997	0.6869	-0.4159	-1.6571	-0.5104	-1.3333	-2.1943	-0.7174	-1.0625	-0.5000	-1.1379	-0.5220	-1.1550	-0.7273	1.5192	3.7163	1.9519	0.7888	-1.7245	-1.1170	-1.3814	3.2762	-0.7258	-0.6880	8.1825	0.2919	0.8964	-0.5882	-0.1093	-0.8571	-0.8013	-0.2500	2.5730	-1.5256	0.0000	-0.7407	-0.9355	-0.3449	-0.6000	-0.8235	-0.3333	1.4795	-0.2626	-0.8889	RB	ANDC CONC NN OSUB PHC TSUB [BYPA] [PASTP] [SMP]
WhyFiles_10062888_276metabolic_syndrome.txt	0.1154	1.9792	1.7550	0.5294	0.6250	0.6818	-0.1250	-0.4524	-0.5417	-0.5217	1.8750	0.8810	-1.2222	-0.9655	-0.7895	-0.4615	-0.7000	1.5585	-1.0000	4.0590	0.9097	-0.9091	3.1852	-0.6496	-0.4648	-0.6176	-0.2286	0.1154	-0.3810	-2.3636	-0.5000	-0.4375	-0.5000	-0.4483	-0.9143	-0.8750	-0.7273	-1.0178	2.0000	0.7500	-1.1875	-0.1662	0.7377	-1.1895	-0.6154	-0.5108	-0.3939	-0.2500	-1.0769	-0.6364	0.5882	-0.9615	-0.8571	0.0556	7.2500	4.2000	-1.8000	0.0000	-0.3704	-0.6129	-0.7561	-0.6000	-0.8235	1.3333	-1.0500	0.1613	0.2222	RB	NN PHC [SERE] [SMP]
History_Kids_BBC_10404326_go_furthers.txt	0.2788	0.8462	2.0420	-0.6471	-0.6250	0.4205	0.3200	0.0890	0.4685	-0.5217	-0.1800	0.9462	1.6317	-1.0421	3.1147	-0.4615	-0.7000	2.8737	-0.1848	2.8661	0.5206	-0.9091	3.8144	0.7057	0.4787	0.0956	-1.1680	-0.4904	-1.3333	-2.0733	-0.2211	-1.0625	-0.5000	-1.1379	-0.5071	0.7029	0.8291	-1.1767	-0.5000	0.8462	-0.9811	-1.0173	-0.5513	-1.1765	0.7015	-0.4496	-0.4168	8.3125	-1.6538	-0.6364	3.4406	-0.4136	-0.8571	-1.1089	-0.2500	-0.8000	-2.2000	0.0000	0.5278	-0.9355	-0.3385	-0.6000	-0.8235	-0.3333	-1.0500	0.2984	0.0622	RB [SPAU]	AWL GER JJ NN PHC [PASTP] [PRESP]
History_Kids_BBC_10401368_malmesbury_01s.txt	-0.0169	2.3825	0.5295	-0.6471	-0.6250	-0.5327	-0.7500	-0.4600	-0.9583	-0.5217	0.4100	-1.1838	-1.2222	-0.9913	-0.7937	-0.4615	-0.7000	0.4445	-0.3676	3.2486	-0.8286	0.2982	2.1837	1.1917	-0.8896	0.6506	-1.6571	0.7462	-0.7010	-2.3691	-0.1400	-1.0625	1.7133	-1.1379	-0.3474	-0.2893	-0.7273	0.1467	-0.5000	0.5577	0.5157	-1.6458	-1.1757	-1.3015	0.4062	-0.7258	0.7588	6.3900	-0.6323	-0.6364	1.7553	-1.2200	-0.8571	-0.9341	13.0300	-0.8000	-0.6064	0.0000	-0.7407	-0.5071	-0.4322	-0.6000	-0.8235	1.8800	-0.3860	0.0503	-0.8889	RB	ANDC NN PHC [PASTP] [SERE]
Encyclopedia_Kinds_au_10087820_Waste.txt	-0.0127	0.7292	0.7833	-0.6471	1.0413	0.0759	2.5831	-1.0874	-0.1250	-0.5217	2.0831	0.0874	-0.4817	-1.0421	-0.0876	-0.4615	-0.7000	1.1685	-1.0000	2.4953	0.3773	-0.9091	-0.7656	0.9515	-0.3239	1.0491	2.1523	1.2692	-0.6983	-2.5152	-0.7174	-1.0625	-0.5000	-0.6783	-1.4857	-1.2321	-0.7273	-0.9733	-0.5000	-0.3558	-1.0998	-0.8659	-0.7377	-0.3123	-0.6154	-0.6541	0.7677	-0.2500	-1.3975	0.5755	0.9806	-0.1923	-0.8571	-1.1791	3.0825	-0.8000	0.4668	0.0000	0.2470	1.2152	-0.1056	-0.6000	-0.8235	-0.3333	0.2835	1.7742	4.2961	RB	CONJ DWNT NN POMD [SERE] [WZPRES]
Teen_Kids_News_10406295_how-olympic-champion-david-boudia-handles-his-fear-of-heights-when-diving-32-feet-above-the-water.txt	0.8638	-0.5254	-1.0670	0.5165	0.6112	-0.2373	-0.1319	1.6464	0.6902	-0.0917	-0.0138	0.3840	0.4261	2.6339	-0.2803	-0.4615	-0.7000	-2.1765	-0.5290	0.2366	-0.4203	0.8891	1.3052	-1.1572	1.3355	-0.6209	-1.0920	2.7573	-0.3914	-0.4115	0.8595	-1.0625	-0.5000	-0.4559	-0.0726	1.9316	1.0709	-0.6255	3.2088	-0.3077	0.8609	-0.6216	0.7146	0.4569	-0.6154	0.4973	-0.5553	-0.2500	-1.4637	-0.6364	1.1571	0.6469	0.8386	-0.5100	-0.2500	-0.8000	-0.2216	0.0000	-0.0081	-0.6165	0.2088	0.3890	-0.8235	-0.3333	-0.0610	-0.8065	0.7594	JJ	FPP1 PRED TSUB
Science_Tech_Kinds_NZ_10386209_iron.txt	-0.3788	-0.5802	-0.0021	0.3618	-0.6250	-0.3568	1.3944	-2.3571	-0.6010	-0.5217	-1.2500	0.5419	-1.2222	-0.9107	-0.9392	-0.4615	-0.7000	1.1507	-1.0000	4.0361	-0.1908	-0.9091	10.8111	0.4443	0.7235	1.1062	0.3031	0.8312	-1.3333	-1.5832	-0.2202	-1.0625	-0.5000	-1.1379	-0.5054	-1.4355	-0.7273	-1.1764	5.9325	-0.7404	-0.8113	-0.4150	-1.1123	-0.4512	0.7038	-0.5413	1.6641	4.0375	-0.6642	-0.6364	-0.5882	-0.4113	-0.8571	-1.1083	4.0375	-0.8000	0.5444	0.0000	-0.7407	-0.3823	-0.7561	-0.6000	-0.8235	-0.3333	-1.0500	0.8535	2.9228	DEMO	NN PHC TSUB [PASTP] [SERE] [WZPRES]
Quatr_us_file10390718_karen-carr.txt	-0.3354	1.7285	1.1312	-0.6471	1.6600	-1.1364	0.3925	-1.0514	0.1842	0.2730	1.0350	-1.0648	1.8244	-0.8320	-1.8421	0.9446	-0.7000	1.1472	-1.0000	3.9165	-0.8741	-0.9091	3.4804	-0.3918	-0.9358	3.3897	-1.6571	1.0050	-0.8981	-1.3382	-0.7174	0.0800	-0.5000	-1.1379	2.6929	-1.3548	-0.7273	-0.2726	-0.5000	1.2788	0.2445	-1.1460	-1.3934	-1.2471	-0.6154	-0.4310	-1.1776	-0.2500	-0.9508	-0.6364	-0.5882	-1.0276	-0.8571	-1.0874	-0.2500	-0.8000	-0.7376	0.0000	-0.0637	-0.3458	0.1356	-0.6000	-0.8235	-0.3333	-1.0500	-0.8065	3.1739		NN PHC PLACE TIME [WZPRES]
TeenVogue_10406464_lucy-meyer-an-olympic-gold-medalist-with-cerebral-palsy.txt	0.3046	0.2752	0.1819	0.7224	-0.6250	-1.1364	-0.0225	-1.2483	0.9819	-0.5217	-0.5225	0.4402	-0.5756	1.6341	-0.6166	-0.4615	-0.7000	0.7962	-0.4457	1.0121	0.7200	1.2073	6.0704	-1.2338	0.6808	0.8003	0.6711	2.6696	-1.0562	-1.8091	-0.7174	-1.0625	3.3800	-0.3352	-1.1531	2.7443	3.5064	-0.8632	0.9550	-0.7885	-0.8595	0.3141	-0.0575	0.2072	-0.6154	-0.0373	-0.7489	-0.2500	-0.9823	-0.6364	0.0965	0.7318	0.1406	-1.2104	-0.2500	-0.8000	-1.7344	0.4656	-0.7407	-0.9355	0.9476	1.7280	-0.8235	-0.3333	0.1140	-0.8065	-0.8889		PHC PRED THAC TO TOBJ
Factmonster_10052702_july-12.txt	-1.0385	2.0494	0.9498	-0.6471	1.6150	-1.1364	0.3700	-1.5038	-0.9583	-0.5217	-1.2500	0.6336	-1.2222	-1.0421	0.5161	-0.4615	-0.7000	0.5843	-1.0000	4.0414	0.2359	-0.9091	5.3781	0.3063	-0.9459	0.6694	-1.6571	-1.1185	-1.3333	-2.7090	-0.7174	-1.0625	-0.5000	-1.1379	-0.4617	-0.1005	2.5309	1.3792	1.7400	0.9904	0.0958	-1.8996	-1.3934	-2.0357	-0.6154	-0.7258	-0.0968	8.7100	-0.9646	-0.6364	0.4659	-0.6968	-0.3451	-1.0941	4.2300	-0.8000	-2.2000	0.0000	-0.7407	-0.9355	-0.3190	-0.6000	-0.8235	-0.3333	-0.1540	0.3497	-0.8889	RB [BEMA] [SPAU]	ANDC NN PHC TOBJ [PASTP] [SERE]
Quatr_us_10390834_franks-and-merovingianshtm.txt	-1.0385	2.1931	0.3825	0.9600	-0.6250	-1.1364	-0.7500	-1.0562	-0.1046	-0.5217	-0.3963	-1.5000	-1.2222	-0.8851	-1.8421	0.5892	-0.7000	-0.2494	-0.3495	3.6407	-1.0974	0.3327	2.2826	-0.5855	-0.6811	1.0974	-1.6571	-0.2315	-1.3333	-1.7868	-0.6184	-0.2088	-0.5000	-1.1379	4.7594	0.0227	-0.7273	0.4926	-0.5000	-0.5000	1.3323	-2.0263	-0.4977	-0.9657	-0.6154	-0.7258	-1.2476	6.5800	-0.8658	-0.6364	1.8224	-0.9426	-0.4669	-0.9200	-0.2500	-0.8000	-1.6536	0.0000	-0.7407	1.2681	-0.7561	-0.6000	-0.8235	-0.3333	-1.0500	-0.8065	-0.1300	VPRT	ANDC NN PHC TIME [PASTP]
Quatr_us_10392891_cotton.txt	-0.4112	-0.2577	-0.0143	-0.6471	-0.6250	-1.1364	1.2894	-1.1919	-0.6185	0.1874	-1.2500	1.6074	-1.2222	-1.0421	3.3095	-0.4615	-0.7000	0.4157	-1.0000	3.7279	-1.0421	-0.9091	4.1785	-0.3042	-0.9911	1.9671	-1.6571	-1.8077	-1.3333	-1.5955	-0.7174	-0.0431	-0.5000	-1.1379	0.8449	-1.2041	-0.7273	-0.0238	1.5387	0.2212	0.6664	-2.0751	-0.8585	-2.2921	0.6392	-0.6381	-0.7130	-0.2500	-1.0263	-0.6364	0.3712	-1.2602	-0.8571	-1.4259	3.8275	-0.8000	-1.5476	0.0000	-0.7407	-0.4094	-0.7561	-0.6000	-0.8235	-0.3333	-0.2345	0.7723	1.8300	VPRT [BEMA]	GER NN PHC [SERE]
Encyclopedia_Kinds_au_10089481_Revolution.txt	-1.0385	2.7563	2.1232	0.3959	1.5913	-1.1364	2.5744	-0.6686	-0.5890	-0.5217	4.2906	0.1886	-0.2372	-0.9742	-1.3755	-0.4615	-0.7000	1.1096	-1.0000	1.9522	3.6663	2.3145	2.6807	-0.0923	-0.7015	-0.3903	0.3691	0.2381	-0.9112	-2.4176	-0.7174	-1.0625	-0.5000	0.6962	-0.9791	0.5054	0.8845	-0.5409	1.7163	-0.2115	-0.9108	-1.1281	-1.3934	-1.1126	0.7485	-0.7258	-0.3800	4.1825	-1.3129	0.9755	0.4547	-0.7079	-0.8571	-0.1126	4.1825	-0.8000	0.6368	0.0000	-0.7407	-0.9355	-0.7561	-0.6000	-0.8235	-0.3333	-0.1635	-0.8065	0.0961	RB	ANDC AWL CONJ DWNT NOMZ OSUB PHC [PASTP] [SERE]
TeenVogue_10406487_mental-health-resources-for-disabled-people-poc-lgbtq.txt	-0.6604	2.1352	1.5253	0.5100	-0.6250	0.2045	3.5519	0.4521	0.2708	-0.5217	-0.0206	0.8412	-0.6761	0.0881	-0.8071	-0.4615	-0.2085	0.4324	-1.0000	1.1444	1.8957	0.8791	3.1107	0.2950	-0.7583	-0.0441	1.4331	0.8396	-0.6310	-1.0456	-0.2186	0.1669	-0.5000	0.5572	-0.6429	0.8511	2.8482	-1.0230	1.9587	1.1827	-0.7369	-0.6886	0.8633	-1.8404	-0.6154	0.1201	-1.0076	-0.2500	-1.0865	2.0455	2.3035	0.2547	-0.5763	-0.8796	4.6675	0.1830	-1.4132	0.3932	0.3519	0.0161	0.2032	1.3670	-0.8235	-0.3333	1.9000	0.1452	0.2039		ANDC CONJ PHC TOBJ [PIRE] [PRESP] [SERE]
World_Dteen_10406282_5034.txt	-0.2254	1.2648	1.1549	3.0835	-0.6250	-1.1364	-0.7500	-0.8471	-0.5179	-0.5217	-1.2500	-0.4933	-1.2222	-0.8802	-0.1732	-0.4615	0.3570	-0.7547	-1.0000	3.7784	0.8203	-0.9091	1.0896	-1.1043	0.6337	0.9535	6.1954	0.6315	-0.3267	-1.0845	-0.1046	-1.0625	-0.5000	-1.1379	-1.4857	-1.5282	-0.7273	0.2685	2.1425	1.6154	-1.1800	0.2002	0.3395	-1.6437	2.6369	-0.0438	-0.4936	-0.2500	-1.2473	-0.6364	0.6553	-0.1045	-0.8571	-0.2515	-0.2500	-0.8000	-1.3544	0.0000	0.0422	-0.2535	0.2751	-0.6000	-0.8235	-0.3333	0.0070	-0.8065	-0.8889		CAUS NN POMD TSUB [BYPA]
Teen_Kids_News_10403334_grand-central-terminal-an-american-icon.txt	-1.0385	0.5785	1.8555	-0.6471	-0.6250	-1.1364	-0.7500	-1.6145	-0.9583	-0.5217	0.0494	0.4800	-0.6444	-1.0421	0.3463	-0.4615	-0.7000	0.5312	-1.0000	4.1860	0.0618	0.9809	2.5907	-0.4625	0.3062	2.1456	-1.3600	-1.0081	-0.8383	-3.0185	-0.7174	-1.0625	-0.5000	-1.1379	1.4843	0.3093	-0.7273	-1.0517	3.3988	2.8173	0.1171	-1.5076	-0.7118	-2.2129	-0.6154	-0.3905	0.2780	-0.2500	-0.2544	1.2536	1.8576	-1.0311	-0.8571	-1.2333	4.9475	-0.8000	-0.9524	0.0000	0.0293	0.0706	-0.7561	-0.6000	-0.8235	-0.3333	-1.0500	-0.1358	-0.3111	RB [BEMA]	NN PHC PLACE TSUB TTR [SERE]
Revision_World_GCSE_10528759_positive-and-negative-effects-religion.txt	-0.4550	-0.6215	0.4571	0.2453	1.2712	-0.4468	3.0437	1.6171	-0.0100	-0.5217	-0.3019	-1.1388	2.9928	-0.6352	-1.4429	-0.4615	-0.7000	0.5649	-0.2776	1.2383	0.3041	-0.9091	4.3611	-0.4672	1.1139	-0.9118	5.2797	-0.6404	0.1119	-0.7959	1.3719	-1.0625	-0.5000	0.4317	-1.4857	0.3200	-0.7273	0.0200	-0.5000	-0.4519	-1.2192	0.4334	0.8454	-2.1803	-0.6154	-0.3995	-0.9947	-0.2500	-1.3621	-0.6364	-0.5882	1.0415	-0.8571	-0.0209	-0.2500	-0.8000	-2.2000	0.0000	1.5074	2.0016	-0.0159	0.9170	-0.8235	-0.3333	-1.0500	-0.3171	-0.8889	[BEMA] [SPAU]	CONJ EX PHC POMD [SUAV]
Ducksters_10398078_first_new_dealphp.txt	-1.0385	1.5988	1.4543	0.3759	-0.6250	-1.1364	-0.7500	-0.2867	-0.5960	-0.5217	-1.2500	-1.0860	-1.2222	-1.0421	2.7345	-0.4615	-0.7000	-0.8236	-1.0000	4.8467	1.3958	-0.9091	-1.2593	-0.9954	0.0190	-0.4003	-1.1603	-0.4700	-0.9193	-2.5415	-0.4654	-1.0625	2.3983	-1.1379	-0.9889	3.8611	4.0155	-0.8651	6.0213	0.1250	0.9692	-1.9104	-1.3934	-2.2466	-0.6154	-0.7258	0.9170	-0.2500	-1.6538	-0.6364	-0.5882	-1.3963	-0.8571	-0.7819	-0.2500	-0.8000	-0.8088	0.0000	-0.0967	1.3087	-0.7561	-0.6000	-0.8235	-0.3333	-1.0500	-0.2455	2.0094	RB [BEMA]	GER NN THAC TO TOBJ TSUB [WZPRES]
Quatr_us_file10390793_hanukkah-jewish-holidayshtm.txt	-0.3831	0.8371	0.3386	0.3553	-0.6250	-1.1364	-0.7500	0.4821	-0.9583	-0.5217	0.8794	0.5281	0.6706	-0.9769	-1.8421	-0.4615	0.1520	0.5771	-0.1886	4.0697	-0.4355	0.6400	-0.6281	-0.6615	-0.2510	-0.9118	-1.6571	0.1581	-1.3333	-2.1786	-0.5939	-1.0625	-0.5000	-0.5503	0.9480	0.3814	-0.7273	-0.5717	-0.5000	0.1250	0.7543	-1.6693	-0.5556	-1.3651	-0.6154	-0.5426	-1.1964	-0.2500	-0.6710	-0.6364	1.4159	-0.9117	-0.8571	-0.1641	-0.2500	0.9040	-1.5184	0.0000	-0.7407	-0.9355	-0.7561	1.1040	-0.8235	-0.3333	-1.0500	0.8423	-0.8889	RB	NN
Science_Tech_Kinds_NZ_10382945_carbon.txt	3.1958	-0.9375	0.9885	0.4324	1.6687	-1.1364	-0.7500	-2.3571	-0.9583	-0.5217	-0.1031	1.9950	0.8167	-0.9718	0.5721	-0.4615	-0.7000	1.5536	-1.0000	4.3103	0.5294	4.0955	4.8570	0.2006	2.1673	0.7074	-1.6571	2.4265	-0.8964	-2.4762	-0.3185	-1.0625	-0.5000	-1.1379	-0.9614	-1.0225	-0.7273	-1.3289	1.7937	-0.0673	-1.1984	-0.0720	-1.0926	0.3045	2.2077	-0.6272	1.6035	-0.2500	-1.6538	1.0318	-0.5882	-0.8487	-0.8571	-1.0861	-0.2500	-0.8000	0.0020	0.0000	-0.0611	-0.3435	-0.7561	-0.6000	-0.8235	-0.3333	-0.1325	0.9694	2.1694	DEMO RB	AMP NN OSUB PHC PIT PRED [BYPA] [WZPRES]
Revision_World_GCSE_10526926_economies-scale.txt	-1.0385	-0.5587	1.5591	-0.6471	1.6475	-0.3100	0.3862	-1.9243	0.1781	-0.5217	-1.2500	2.3962	-0.2122	-1.0421	0.5503	-0.4615	-0.7000	2.6707	-1.0000	2.6928	2.5322	-0.9091	2.1078	0.3740	-0.1703	0.6926	4.5766	2.3881	-0.4676	-2.1777	-0.5857	0.0737	-0.5000	-1.1379	-1.4857	1.8848	-0.7273	-1.0864	1.7725	-0.7404	-1.2593	-0.3040	-0.7974	-1.4479	0.7831	-0.6281	0.7492	-0.2500	-1.6538	-0.6364	0.4812	-1.0314	-0.8571	-1.4259	-0.2500	-0.8000	-2.2000	0.0000	-0.7407	-0.9355	-0.7561	-0.6000	-0.8235	-0.3333	0.7680	0.3665	1.1311	RB [SPAU]	EMPH JJ NN NOMZ PHC POMD PRED
World_Dteen_10406217_5135.txt	-1.0385	1.9108	1.1572	0.5018	1.8162	-1.1364	0.4706	-0.9621	0.2623	-0.5217	2.4119	1.7552	-0.1372	-0.9673	-0.8142	-0.4615	-0.7000	1.0307	-0.0700	4.3662	1.1951	-0.9091	2.3578	0.0326	-0.3504	-0.9118	0.5749	2.6996	-0.8683	-2.2846	-0.7174	-1.0625	-0.5000	-0.4645	-0.9277	-0.2193	-0.7273	-0.8080	-0.5000	1.2788	-1.0621	0.1832	-0.4330	-0.9231	-0.6154	0.2192	-0.8627	-0.2500	-1.2783	-0.6364	-0.5882	-0.2284	-0.8571	0.7443	-0.2500	-0.8000	-2.2000	0.0000	-0.7407	-0.9355	1.1493	1.3530	-0.8235	-0.3333	-0.0735	0.4535	1.2811	RB [SPAU]	DWNT NN PHC PRED
History_Kids_BBC_10401843_ff4_burmacampaigns.txt	-1.0385	-0.3690	1.5331	0.9582	-0.6250	-0.5164	0.9556	-1.3826	-0.6742	-0.5217	1.3081	0.1240	-1.2222	-0.9376	-1.4832	-0.4615	-0.7000	1.5607	-1.0000	3.9737	0.1339	1.5718	4.8041	-0.1609	-1.0663	3.1009	-0.8774	-0.2335	-0.6836	-3.1847	-0.2231	-1.0625	-0.5000	-1.1379	0.4631	1.2371	-0.7273	-1.0864	2.9112	0.5096	0.6106	-2.1460	-0.9461	-1.5428	2.5331	-0.7258	0.6126	6.5725	-1.6538	-0.6364	1.0171	-0.6813	-0.8571	-1.4259	6.5725	-0.8000	-0.5628	0.0000	-0.7407	2.1452	-0.7561	-0.6000	-0.8235	-0.3333	-1.0500	-0.3665	-0.1311	RB VPRT	NN PHC PLACE TSUB [BYPA] [PASTP] [SERE] [SUAV]
Ducksters_10398561_mosquesphp.txt	-1.0385	-0.2975	0.4743	-0.6471	-0.6250	-1.1364	1.1700	0.9345	-0.6383	-0.5217	-1.2500	-0.0371	3.0444	-1.0421	-1.4379	-0.4615	-0.7000	-0.7775	-1.0000	4.6383	0.2181	1.8836	2.7233	0.1248	-0.8017	-0.0082	-0.7794	0.5554	-0.9676	-1.5453	-0.6061	-0.1025	2.0600	-1.1379	-1.0469	-0.1920	-0.7273	-0.9876	3.3400	-0.5962	-1.0664	0.1530	-0.8898	-0.5536	1.7477	-0.6432	0.8729	7.4300	-1.3585	-0.6364	0.3153	-0.9923	-0.8571	-0.0037	3.5900	-0.8000	0.2576	0.0000	-0.7407	1.0465	-0.7561	-0.6000	-0.8235	-0.3333	-1.0500	0.1845	-0.8889		EX NN PHC THAC TSUB [PASTP] [SERE]
Factmonster_10053201_september-03.txt	-0.1269	1.5308	1.6647	-0.6471	-0.6250	-1.1364	0.7312	-1.2288	-0.9583	1.5387	-1.2500	-0.9357	-1.2222	-1.0421	3.7703	-0.4615	0.4850	0.1745	1.2567	4.3818	-0.0655	-0.9091	4.0067	0.2210	-1.1169	0.4821	-1.6571	-0.8962	-1.3333	-2.2463	-0.7174	-1.0625	-0.5000	-1.1379	-0.1317	-1.8145	1.4273	0.3562	5.4238	1.5192	-0.1498	-1.9199	-1.0049	-2.4801	-0.6154	-0.7258	-0.0183	11.5975	-0.7425	-0.6364	0.8059	-1.0472	-0.8571	-0.9870	5.6750	-0.8000	-0.3044	0.0000	-0.7407	-0.9355	-0.7561	-0.6000	-0.8235	-0.3333	-1.0500	-0.8065	0.4278	RB [BEMA]	GER NN PHC TSUB [PASTP] [SERE]
TeenVogue_10406439_valentinos-couture-show-is-the-black-model-representation-the-industry-needs.txt	-1.0385	0.8344	1.2743	0.7824	2.4125	-0.0318	2.2875	-0.6214	-0.7052	0.0065	0.2687	1.1038	-1.2222	-0.9490	-0.2434	-0.4615	-0.7000	0.7138	-0.4214	3.3943	-0.0319	0.1955	2.3411	-0.1407	-0.2528	-0.1971	0.0786	0.5288	0.1131	-0.8277	-0.6293	-0.3031	-0.5000	0.9569	-1.1386	-1.5759	0.3773	-0.5728	1.0187	0.6538	-0.3598	-0.9192	0.3993	-1.4441	0.3192	-0.3992	-0.5341	2.7875	-0.0183	-0.6364	4.4147	-0.6792	-0.8571	-0.7509	11.9000	1.6300	-1.7140	0.0000	0.1593	-0.5435	-0.4598	1.8300	-0.8235	1.6917	-0.4425	-0.4145	1.1361		CONC CONJ NN PHC [PASTP] [PRESP] [SERE]
Science_Tech_Kinds_NZ_10387183_calciumcarbonates.txt	-0.4777	0.8846	1.4650	0.2106	-0.6250	-1.1364	2.8944	-1.6631	-0.9583	-0.5217	-0.3387	0.9295	-0.4122	-1.0421	0.4595	-0.4615	-0.7000	1.4236	-1.0000	4.4705	-0.4708	0.4164	5.7593	-0.3330	1.2183	1.2321	-1.2406	0.9958	-0.6393	-1.4910	-0.7174	-1.0625	-0.5000	-1.1379	-1.4857	-0.3179	0.5982	-1.3289	1.3225	-0.8365	-1.1752	0.0297	-1.3934	-0.8307	-0.6154	-0.7258	3.4045	-0.2500	-0.8129	0.6891	1.1265	-0.8898	-0.8571	-1.4259	-0.2500	-0.8000	5.3800	0.0000	-0.7407	-0.9355	-0.7561	-0.6000	-0.8235	-0.3333	-0.3210	0.1339	-0.8889		CONJ NN PHC [PASS] [SPAU]
Science_Tech_Kinds_NZ_10386132_blood.txt	-1.0385	-0.9375	0.6814	-0.6471	1.9362	-0.2050	-0.7500	-0.8933	-0.1046	-0.5217	-1.2500	-0.0362	1.0544	-0.7281	-0.7637	-0.4615	-0.7000	1.0222	-1.0000	5.0606	-0.6704	2.8164	1.7767	-0.6393	-1.1621	3.3071	3.6123	-1.0196	-1.3333	-2.2137	-0.1234	-1.0625	-0.5000	-1.1379	-1.4857	-1.1970	-0.7273	-0.9646	12.3075	-0.1635	-1.3191	-0.1146	-1.3934	-1.9004	0.9608	-0.7258	0.4083	4.8725	-1.6538	-0.6364	-0.5882	0.0426	-0.8571	-1.4259	-0.2500	-0.8000	-0.5608	0.0000	-0.7407	-0.2745	-0.7561	1.4490	-0.8235	-0.3333	2.0240	-0.8065	1.3878	RB	NN OSUB PLACE POMD TSUB [PASTP] [WHSUB]
Science_Tech_Kinds_NZ_10384606_galileogalilei.txt	0.5281	-0.9375	1.0514	-0.6471	-0.6250	-1.1364	1.7956	1.0374	0.3146	-0.5217	-1.2500	0.4398	-1.2222	-0.4959	-0.2342	-0.4615	-0.7000	0.5629	-1.0000	2.7103	0.4567	0.9427	5.5296	0.9417	-0.8770	0.8853	-1.0751	2.1088	-1.3333	-2.6858	-0.5698	-1.0625	-0.5000	-0.4355	1.4237	0.9763	2.9755	-0.5142	7.1375	0.5577	0.7578	-1.8497	-0.3918	-1.2639	4.0846	-0.7258	-0.2202	4.8425	-0.8706	-0.6364	-0.5882	0.0317	-0.2751	-1.4259	4.8425	1.2370	-0.5708	0.0000	-0.7407	-0.2784	-0.2593	-0.6000	0.3747	-0.3333	0.9865	-0.1494	2.5056	RB	NN PHC PRED TOBJ TSUB [BYPA] [PASTP] [SERE] [WZPRES]
Quatr_us_10392871_constantinople.txt	0.2588	-0.2348	0.5797	-0.6471	3.5913	-1.1364	0.3038	-1.9557	-0.2556	-0.5217	-1.2500	-0.6969	-1.2222	-0.9129	0.3768	-0.4615	0.1430	-0.0893	-1.0000	3.9299	-0.9135	-0.9091	0.6144	-0.6989	-1.2132	1.5682	-1.6571	-0.5104	-0.1288	-1.9068	-0.7174	-0.0088	-0.5000	-1.1379	-0.5220	0.9529	0.8055	0.2450	-0.5000	-0.5481	1.6764	-2.0687	-0.2877	-1.3814	0.6815	-0.5445	-0.6880	-0.2500	-1.0052	-0.6364	-0.5882	-1.0822	-0.3754	-1.1137	3.9650	-0.8000	-0.8508	0.0000	-0.7407	2.8723	-0.3449	-0.6000	-0.8235	-0.3333	2.3225	-0.2626	0.0478	VPRT	CONC NN [SERE] [SUAV] [WHSUB]
