Filename,Level
English_In_Mind_4_Instructional_0012.txt,D
English_In_Mind_4_Instructional_0013.txt,D
English_In_Mind_4_Instructional_0014.txt,D
English_In_Mind_4_Instructional_0015.txt,D
English_In_Mind_4_Instructional_0016.txt,D
English_In_Mind_4_Narrative_0001.txt,D
English_In_Mind_4_Narrative_0002.txt,D
English_In_Mind_4_Narrative_0003.txt,D
English_In_Mind_4_Narrative_0004.txt,D
English_In_Mind_4_Personal_0001.txt,D
English_In_Mind_4_Personal_0002.txt,D
English_In_Mind_4_Personal_0003.txt,D
English_In_Mind_4_Poetry_0001.txt,D
English_In_Mind_4_Spoken_0001.txt,D
English_In_Mind_4_Spoken_0002.txt,D
English_In_Mind_4_Spoken_0003.txt,D
English_In_Mind_4_Spoken_0004.txt,D
English_In_Mind_4_Spoken_0005.txt,D
English_In_Mind_4_Spoken_0006.txt,D
English_in_Mind_Starter_Informative_0001.txt,A
English_in_Mind_Starter_Informative_0002.txt,A
English_in_Mind_Starter_Informative_0003.txt,A
English_in_Mind_Starter_Informative_0004.txt,A
English_in_Mind_Starter_Informative_0005.txt,A
English_in_Mind_Starter_Instructional_0001.txt,A
English_in_Mind_Starter_Instructional_0002.txt,A
English_in_Mind_Starter_Instructional_0003.txt,A
English_in_Mind_Starter_Instructional_0004.txt,A
English_in_Mind_Starter_Instructional_0005.txt,A
English_in_Mind_Starter_Instructional_0006.txt,A
English_in_Mind_Starter_Instructional_0007.txt,A
English_in_Mind_Starter_Instructional_0008.txt,A
English_in_Mind_Starter_Instructional_0009.txt,A
English_in_Mind_Starter_Personal_0001.txt,A
English_in_Mind_Starter_Spoken_0001.txt,A
English_in_Mind_Starter_Spoken_0002.txt,A
English_in_Mind_Starter_Spoken_0003.txt,A
English_in_Mind_Starter_Spoken_0004.txt,A
English_in_Mind_Starter_Spoken_0005.txt,A
GreenLine_1_Informative_0001.txt,A
GreenLine_1_Informative_0002.txt,A
GreenLine_1_Instructional_0001.txt,A
GreenLine_1_Instructional_0002.txt,A
GreenLine_1_Instructional_0003.txt,A
GreenLine_1_Instructional_0004.txt,A
GreenLine_1_Instructional_0005.txt,A
GreenLine_1_Instructional_0006.txt,A
GreenLine_1_Instructional_0007.txt,A
GreenLine_1_Instructional_0008.txt,A
GreenLine_1_Instructional_0009.txt,A
GreenLine_1_Narrative_0001.txt,A
GreenLine_1_Narrative_0002.txt,A
GreenLine_1_Narrative_0003.txt,A
GreenLine_1_Narrative_0004.txt,A
GreenLine_1_Narrative_0005.txt,A
GreenLine_1_Narrative_0006.txt,A
GreenLine_1_Narrative_0007.txt,A
GreenLine_1_Narrative_0008.txt,A
GreenLine_1_Narrative_0009.txt,A
GreenLine_1_Narrative_0010.txt,A
GreenLine_1_Narrative_0011.txt,A
GreenLine_1_Poetry_0001.txt,A
GreenLine_1_Spoken_0001.txt,A
GreenLine_1_Spoken_0002.txt,A
GreenLine_1_Spoken_0003.txt,A
GreenLine_1_Spoken_0004.txt,A
GreenLine_1_Spoken_0005.txt,A
GreenLine_1_Spoken_0006.txt,A
GreenLine_1_Spoken_0007.txt,A
GreenLine_1_Spoken_0008.txt,A
GreenLine_1_Spoken_0009.txt,A
GreenLine_1_Spoken_0010.txt,A
GreenLine_1_Spoken_0011.txt,A
GreenLine_1_Spoken_0012.txt,A
GreenLine_2_Informative_0001.txt,B
GreenLine_2_Informative_0002.txt,B
GreenLine_2_Instructional_0001.txt,B
GreenLine_2_Instructional_0002.txt,B
GreenLine_2_Instructional_0003.txt,B
GreenLine_2_Instructional_0004.txt,B
GreenLine_2_Instructional_0005.txt,B
GreenLine_2_Instructional_0006.txt,B
GreenLine_2_Instructional_0007.txt,B
GreenLine_2_Instructional_0008.txt,B
GreenLine_2_Instructional_0009.txt,B
GreenLine_2_Instructional_0010.txt,B
GreenLine_2_Instructional_0011.txt,B
GreenLine_2_Narrative_0001.txt,B
GreenLine_2_Narrative_0002.txt,B
GreenLine_2_Narrative_0003.txt,B
GreenLine_2_Narrative_0004.txt,B
GreenLine_2_Narrative_0005.txt,B
GreenLine_2_Narrative_0006.txt,B
GreenLine_2_Narrative_0007.txt,B
GreenLine_2_Narrative_0008.txt,B
GreenLine_2_Narrative_0009.txt,B
GreenLine_2_Narrative_0010.txt,B
GreenLine_2_Narrative_0011.txt,B
GreenLine_2_Narrative_0012.txt,B
GreenLine_2_Narrative_0013.txt,B
GreenLine_2_Narrative_0014.txt,B
GreenLine_2_Narrative_0015.txt,B
GreenLine_2_Narrative_0016.txt,B
GreenLine_2_Personal_0001.txt,B
GreenLine_2_Poetry_0001.txt,B
GreenLine_2_Spoken_0001.txt,B
GreenLine_2_Spoken_0002.txt,B
GreenLine_2_Spoken_0003.txt,B
GreenLine_2_Spoken_0004.txt,B
GreenLine_2_Spoken_0005.txt,B
GreenLine_2_Spoken_0006.txt,B
GreenLine_3_ELF_Spoken_0001.txt,C
GreenLine_3_ELF_Spoken_0002.txt,C
GreenLine_3_ELF_Spoken_0003.txt,C
GreenLine_3_ELF_Spoken_0004.txt,C
GreenLine_3_ELF_Spoken_0005.txt,C
GreenLine_3_ELF_Spoken_0006.txt,C
GreenLine_3_ELF_Spoken_0007.txt,C
GreenLine_3_ELF_Spoken_0008.txt,C
GreenLine_3_Informative_0001.txt,C
GreenLine_3_Informative_0002.txt,C
GreenLine_3_Informative_0003.txt,C
GreenLine_3_Informative_0004.txt,C
GreenLine_3_Informative_0005.txt,C
GreenLine_3_Informative_0006.txt,C
GreenLine_3_Informative_0007.txt,C
GreenLine_3_Instructional_0001.txt,C
GreenLine_3_Instructional_0002.txt,C
GreenLine_3_Instructional_0003.txt,C
GreenLine_3_Instructional_0004.txt,C
GreenLine_3_Instructional_0005.txt,C
GreenLine_3_Instructional_0006.txt,C
GreenLine_3_Instructional_0007.txt,C
GreenLine_3_Instructional_0008.txt,C
GreenLine_3_Instructional_0009.txt,C
GreenLine_3_Instructional_0010.txt,C
GreenLine_3_Instructional_0011.txt,C
GreenLine_3_Instructional_0012.txt,C
GreenLine_3_Instructional_0013.txt,C
GreenLine_3_Instructional_0014.txt,C
GreenLine_3_Instructional_0015.txt,C
GreenLine_3_Instructional_0016.txt,C
GreenLine_3_Narrative_0001.txt,C
GreenLine_3_Narrative_0002.txt,C
GreenLine_3_Narrative_0003.txt,C
GreenLine_3_Narrative_0004.txt,C
GreenLine_3_Narrative_0005.txt,C
GreenLine_3_Narrative_0006.txt,C
GreenLine_3_Narrative_0007.txt,C
GreenLine_3_Narrative_0008.txt,C
GreenLine_3_Narrative_0009.txt,C
GreenLine_3_Narrative_0010.txt,C
GreenLine_3_Narrative_00101.txt,C
GreenLine_3_Narrative_0011.txt,C
GreenLine_3_Personal_0001.txt,C
GreenLine_3_Personal_0002.txt,C
GreenLine_3_Poetry_0001.txt,C
GreenLine_4_Informative_0001.txt,D
GreenLine_4_Informative_0002.txt,D
GreenLine_4_Informative_0003.txt,D
GreenLine_4_Informative_0004.txt,D
GreenLine_4_Informative_0005.txt,D
GreenLine_4_Informative_0006.txt,D
GreenLine_4_Informative_0007.txt,D
GreenLine_4_Informative_0008.txt,D
GreenLine_4_Informative_0009.txt,D
GreenLine_4_Informative_0010.txt,D
GreenLine_4_Informative_0011.txt,D
GreenLine_4_Informative_0012.txt,D
GreenLine_4_Instructional_0001.txt,D
GreenLine_4_Instructional_0002.txt,D
GreenLine_4_Instructional_0003.txt,D
GreenLine_4_Instructional_0004.txt,D
GreenLine_4_Instructional_0005.txt,D
GreenLine_4_Instructional_0006.txt,D
GreenLine_4_Instructional_0007.txt,D
GreenLine_4_Instructional_0008.txt,D
GreenLine_4_Instructional_0009.txt,D
GreenLine_4_Instructional_0010.txt,D
GreenLine_4_Instructional_0011.txt,D
GreenLine_4_Instructional_0012.txt,D
GreenLine_4_Instructional_0013.txt,D
GreenLine_4_Narrative_0001.txt,D
GreenLine_4_Narrative_0002.txt,D
GreenLine_4_Narrative_0003.txt,D
GreenLine_4_Narrative_0004.txt,D
GreenLine_4_Narrative_0005.txt,D
GreenLine_4_Narrative_0006.txt,D
GreenLine_4_Narrative_0007.txt,D
GreenLine_4_Narrative_0008.txt,D
GreenLine_4_Narrative_0009.txt,D
GreenLine_4_Narrative_0010.txt,D
GreenLine_4_Narrative_0011.txt,D
GreenLine_4_Narrative_0012.txt,D
GreenLine_4_Narrative_0013.txt,D
GreenLine_4_Narrative_0014.txt,D
GreenLine_4_Personal_0001.txt,D
GreenLine_4_Personal_0002.txt,D
GreenLine_4_Poetry_0001.txt,D
GreenLine_4_Spoken_0001.txt,D
GreenLine_4_Spoken_0002.txt,D
GreenLine_4_Spoken_0003.txt,D
GreenLine_4_Spoken_0004.txt,D
GreenLine_4_Spoken_0005.txt,D
GreenLine_5_Informative_0001.txt,E
GreenLine_5_Informative_0002.txt,E
GreenLine_5_Informative_0003.txt,E
GreenLine_5_Informative_0004.txt,E
GreenLine_5_Informative_0005.txt,E
GreenLine_5_Informative_0006.txt,E
GreenLine_5_Informative_0007.txt,E
GreenLine_5_Instructional_0001.txt,E
GreenLine_5_Instructional_0002.txt,E
GreenLine_5_Instructional_0003.txt,E
GreenLine_5_Instructional_0004.txt,E
GreenLine_5_Instructional_0005.txt,E
GreenLine_5_Instructional_0006.txt,E
GreenLine_5_Instructional_0007.txt,E
GreenLine_5_Instructional_0008.txt,E
GreenLine_5_Instructional_0009.txt,E
GreenLine_5_Instructional_0010.txt,E
GreenLine_5_Instructional_0011.txt,E
GreenLine_5_Instructional_0012.txt,E
GreenLine_5_Instructional_0013.txt,E
GreenLine_5_Narrative_0001.txt,E
GreenLine_5_Narrative_0002.txt,E
GreenLine_5_Narrative_0003.txt,E
GreenLine_5_Narrative_0004.txt,E
GreenLine_5_Narrative_0005.txt,E
GreenLine_5_Narrative_0006.txt,E
GreenLine_5_Narrative_0007.txt,E
GreenLine_5_Narrative_0008.txt,E
GreenLine_5_Narrative_0009.txt,E
GreenLine_5_Narrative_0010.txt,E
GreenLine_5_Narrative_0011.txt,E
GreenLine_5_Narrative_0012.txt,E
GreenLine_5_Narrative_0013.txt,E
GreenLine_5_Narrative_0014.txt,E
GreenLine_5_Personal_0001.txt,E
GreenLine_5_Personal_0002.txt,E
GreenLine_5_Poetry_0001.txt,E
GreenLine_5_Poetry_0002.txt,E
GreenLine_5_Spoken_0001.txt,E
GreenLine_5_Spoken_0002.txt,E
GreenLine_5_Spoken_0003.txt,E
GreenLine_5_Spoken_0004.txt,E
GreenLine_5_Spoken_0005.txt,E
GreenLine_5_Spoken_0006.txt,E
HT_3_Informative_0001.txt,D
HT_3_Informative_0002.txt,D
HT_3_Informative_0003.txt,D
HT_3_Informative_0004.txt,D
HT_3_Informative_0005.txt,D
HT_3_Informative_0006.txt,D
HT_3_Instructional_0001.txt,D
HT_3_Instructional_0002.txt,D
HT_3_Instructional_0003.txt,D
HT_3_Instructional_0004.txt,D
HT_3_Instructional_0005.txt,D
HT_3_Instructional_0006.txt,D
HT_3_Instructional_0007.txt,D
HT_3_Instructional_0008.txt,D
HT_3_Instructional_0009.txt,D
HT_3_Instructional_0010.txt,D
HT_3_Instructional_0011.txt,D
HT_3_Narrative_0001.txt,D
HT_3_Narrative_0002.txt,D
HT_3_Narrative_0003.txt,D
HT_3_Personal_0001.txt,D
HT_3_Poetry_0001.txt,D
HT_3_Spoken_0001.txt,D
HT_3_Spoken_0002.txt,D
HT_3_Spoken_0003.txt,D
HT_3_Spoken_0004.txt,D
HT_3_Spoken_0005.txt,D
HT_3_Spoken_0006.txt,D
HT_3_Spoken_0007.txt,D
HT_3_Spoken_0008.txt,D
HT_3_Spoken_0009.txt,D
HT_3_Spoken_0010.txt,D
HT_4_Informative_0001.txt,C
HT_4_Informative_0002.txt,C
HT_4_Informative_0003.txt,C
HT_4_Informative_0004.txt,C
HT_4_Informative_0005.txt,C
HT_4_Informative_0006.txt,C
HT_4_Instructional_0001.txt,C
HT_4_Instructional_0002.txt,C
HT_4_Instructional_0003.txt,C
HT_4_Instructional_0004.txt,C
HT_4_Instructional_0005.txt,C
HT_4_Instructional_0006.txt,C
HT_4_Instructional_0007.txt,C
HT_4_Instructional_0008.txt,C
HT_4_Instructional_0009.txt,C
HT_4_Instructional_0010.txt,C
HT_4_Instructional_0011.txt,C
HT_4_Narrative_0001.txt,C
HT_4_Narrative_0002.txt,C
HT_4_Narrative_0003.txt,C
HT_4_Narrative_0004.txt,C
HT_4_Personal_0001.txt,C
HT_4_Poetry_0001.txt,C
HT_4_Spoken_0001.txt,C
HT_4_Spoken_0002.txt,C
HT_4_Spoken_0003.txt,C
HT_4_Spoken_0004.txt,C
HT_4_Spoken_0005.txt,C
HT_4_Spoken_0006.txt,C
HT_4_Spoken_0007.txt,C
HT_4_Spoken_0008.txt,C
HT_4_Spoken_0009.txt,C
HT_4_Spoken_0010.txt,C
HT_4_Spoken_0011.txt,C
HT_5_ELF_Spoken_0001.txt,B
HT_5_ELF_Spoken_0002.txt,B
HT_5_ELF_Spoken_0003.txt,B
HT_5_ELF_Spoken_0004.txt,B
HT_5_ELF_Spoken_0005.txt,B
HT_5_ELF_Spoken_0006.txt,B
HT_5_ELF_Spoken_0007.txt,B
HT_5_ELF_Spoken_0008.txt,B
HT_5_ELF_Spoken_0009.txt,B
HT_5_Informative_0001.txt,B
HT_5_Informative_0002.txt,B
HT_5_Informative_0003.txt,B
HT_5_Informative_0004.txt,B
HT_5_Informative_0005.txt,B
HT_5_Instructional_0001.txt,B
HT_5_Instructional_0002.txt,B
HT_5_Instructional_0003.txt,B
HT_5_Instructional_0004.txt,B
HT_5_Instructional_0005.txt,B
HT_5_Instructional_0006.txt,B
HT_5_Instructional_0007.txt,B
HT_5_Instructional_0008.txt,B
HT_5_Instructional_0009.txt,B
HT_5_Narrative_0001.txt,B
HT_5_Narrative_0002.txt,B
HT_5_Personal_0001.txt,B
HT_5_Personal_0002.txt,B
HT_5_Poetry_0001.txt,B
HT_6_ELF_Spoken_0001.txt,A
HT_6_ELF_Spoken_0002.txt,A
HT_6_ELF_Spoken_0003.txt,A
HT_6_ELF_Spoken_0004.txt,A
HT_6_ELF_Spoken_0005.txt,A
HT_6_ELF_Spoken_0006.txt,A
HT_6_ELF_Spoken_0007.txt,A
HT_6_Informative_0001.txt,A
HT_6_Informative_0002.txt,A
HT_6_Informative_0003.txt,A
HT_6_Instructional_0001.txt,A
HT_6_Instructional_0002.txt,A
HT_6_Instructional_0003.txt,A
HT_6_Instructional_0004.txt,A
HT_6_Instructional_0005.txt,A
HT_6_Instructional_0006.txt,A
HT_6_Instructional_0007.txt,A
HT_6_Instructional_0008.txt,A
HT_6_Personal_0001.txt,A
HT_6_Personal_0002.txt,A
HT_6_Poetry_0001.txt,A
JTT_3_Informative_0001.txt,D
JTT_3_Informative_0002.txt,D
JTT_3_Informative_0003.txt,D
JTT_3_Informative_0004.txt,D
JTT_3_Informative_0005.txt,D
JTT_3_Informative_0006.txt,D
JTT_3_Informative_0007.txt,D
JTT_3_Informative_0008.txt,D
JTT_3_Instructional_0001.txt,D
JTT_3_Instructional_0002.txt,D
JTT_3_Instructional_0003.txt,D
JTT_3_Instructional_0004.txt,D
JTT_3_Instructional_0005.txt,D
JTT_3_Instructional_0006.txt,D
JTT_3_Instructional_0007.txt,D
JTT_3_Instructional_0008.txt,D
JTT_3_Instructional_0009.txt,D
JTT_3_Instructional_0010.txt,D
JTT_3_Narrative_0001.txt,D
JTT_3_Narrative_0002.txt,D
JTT_3_Narrative_0003.txt,D
JTT_3_Narrative_0004.txt,D
JTT_3_Narrative_0005.txt,D
JTT_3_Narrative_0006.txt,D
JTT_3_Narrative_0007.txt,D
JTT_3_Narrative_0008.txt,D
JTT_3_Personal_0001.txt,D
JTT_3_Spoken_0001.txt,D
JTT_3_Spoken_0002.txt,D
JTT_3_Spoken_0003.txt,D
JTT_3_Spoken_0004.txt,D
JTT_4_ELF_Spoken_0001.txt,C
JTT_4_ELF_Spoken_0002.txt,C
JTT_4_ELF_Spoken_0003.txt,C
JTT_4_ELF_Spoken_0005.txt,C
JTT_4_Informative_0001.txt,C
JTT_4_Informative_0002.txt,C
JTT_4_Informative_0003.txt,C
JTT_4_Informative_0004.txt,C
JTT_4_Informative_0005.txt,C
JTT_4_Informative_00051.txt,C
JTT_4_Informative_0006.txt,C
JTT_4_Informative_0007.txt,C
JTT_4_Instructional_0001.txt,C
JTT_4_Instructional_0002.txt,C
JTT_4_Instructional_0003.txt,C
JTT_4_Instructional_0004.txt,C
JTT_4_Instructional_0005.txt,C
JTT_4_Instructional_0006.txt,C
JTT_4_Instructional_0007.txt,C
JTT_4_Instructional_0008.txt,C
JTT_4_Instructional_0009.txt,C
JTT_4_Instructional_0010.txt,C
JTT_4_Instructional_0011.txt,C
JTT_4_Narrative_0001.txt,C
JTT_4_Narrative_0002.txt,C
JTT_4_Narrative_0003.txt,C
JTT_4_Narrative_0004.txt,C
JTT_4_Narrative_0005.txt,C
JTT_4_Personal_0001.txt,C
JTT_4_Personal_0002.txt,C
JTT_5_ELF_Spoken_0001.txt,B
JTT_5_ELF_Spoken_0002.txt,B
JTT_5_ELF_Spoken_0003.txt,B
JTT_5_ELF_Spoken_0004.txt,B
JTT_5_ELF_Spoken_0005.txt,B
JTT_5_ELF_Spoken_0006.txt,B
JTT_5_Informative_0001.txt,B
JTT_5_Informative_00011.txt,B
JTT_5_Informative_0002.txt,B
JTT_5_Informative_00021.txt,B
JTT_5_Informative_0003.txt,B
JTT_5_Informative_0004.txt,B
JTT_5_Informative_0005.txt,B
JTT_5_Informative_0006.txt,B
JTT_5_Informative_0007.txt,B
JTT_5_Informative_0008.txt,B
JTT_5_Informative_0009.txt,B
JTT_5_Informative_0010.txt,B
JTT_5_Instructional_0001.txt,B
JTT_5_Instructional_00011.txt,B
JTT_5_Instructional_0002.txt,B
JTT_5_Instructional_0003.txt,B
JTT_5_Instructional_00031.txt,B
JTT_5_Instructional_0004.txt,B
JTT_5_Instructional_0005.txt,B
JTT_5_Instructional_00051.txt,B
JTT_5_Instructional_0006.txt,B
JTT_5_Instructional_00061.txt,B
JTT_5_Instructional_0007.txt,B
JTT_5_Instructional_00071.txt,B
JTT_5_Instructional_0008.txt,B
JTT_5_Instructional_0009.txt,B
JTT_5_Instructional_0010.txt,B
JTT_5_Instructional_0011.txt,B
JTT_5_Narrative_0001.txt,B
JTT_5_Narrative_00011.txt,B
JTT_5_Personal_0001.txt,B
JTT_5_Personal_0002.txt,B
JTT_5_Personal_0003.txt,B
JTT_5_Personal_0004.txt,B
JTT_5_Personal_0005.txt,B
JTT_5_Personal_0006.txt,B
JTT_5_Personal_0007.txt,B
JTT_5_Poetry_0001.txt,B
JTT_5_Poetry_0002.txt,B
JTT_5_Poetry_0003.txt,B
JTT_5_Poetry_0004.txt,B
JTT_5_Poetry_0005.txt,B
JTT_6_ELF_Spoken_0001.txt,A
JTT_6_ELF_Spoken_0002.txt,A
JTT_6_ELF_Spoken_0003.txt,A
JTT_6_ELF_Spoken_0004.txt,A
JTT_6_ELF_Spoken_0005.txt,A
JTT_6_Informative_0001.txt,A
JTT_6_Informative_0002.txt,A
JTT_6_Informative_0003.txt,A
JTT_6_Instructional_0001.txt,A
JTT_6_Instructional_0002.txt,A
JTT_6_Instructional_0003.txt,A
JTT_6_Instructional_0004.txt,A
JTT_6_Instructional_0005.txt,A
JTT_6_Instructional_0006.txt,A
JTT_6_Instructional_0007.txt,A
JTT_6_Narrative_0001.txt,A
JTT_6_Personal_0001.txt,A
JTT_6_Personal_0002.txt,A
JTT_6_Poetry_0001.txt,A
JTT_6_Poetry_0002.txt,A
NB_2_Informative_0001.txt,E
NB_2_Informative_0002.txt,E
NB_2_Informative_0003.txt,E
NB_2_Informative_0004.txt,E
NB_2_Informative_0005.txt,E
NB_2_Informative_0006.txt,E
NB_2_Informative_0007.txt,E
NB_2_Informative_0008.txt,E
NB_2_Informative_0009.txt,E
NB_2_Instructional_0001.txt,E
NB_2_Instructional_0002.txt,E
NB_2_Instructional_0003.txt,E
NB_2_Instructional_0004.txt,E
NB_2_Instructional_0005.txt,E
NB_2_Instructional_0006.txt,E
NB_2_Instructional_0007.txt,E
NB_2_Instructional_0008.txt,E
NB_2_Instructional_0009.txt,E
NB_2_Instructional_0010.txt,E
NB_2_Instructional_0011.txt,E
NB_2_Instructional_0012.txt,E
NB_2_Narrative_0001.txt,E
NB_2_Narrative_0002.txt,E
NB_2_Narrative_0003.txt,E
NB_2_Narrative_0004.txt,E
NB_2_Narrative_0005.txt,E
NB_2_Narrative_0006.txt,E
NB_2_Narrative_0007.txt,E
NB_2_Narrative_0008.txt,E
NB_2_Narrative_0009.txt,E
NB_2_Narrative_0010.txt,E
NB_2_Narrative_0011.txt,E
NB_2_Narrative_00111.txt,E
NB_2_Personal_0001.txt,E
NB_2_Spoken_0001.txt,E
NB_2_Spoken_0002.txt,E
NB_2_Spoken_0003.txt,E
NB_2_Spoken_0004.txt,E
NB_2_Spoken_0005.txt,E
NB_2_Spoken_0006.txt,E
NB_2_Spoken_0007.txt,E
NB_2_Spoken_0008.txt,E
NB_2_Spoken_0009.txt,E
NB_2_Spoken_0010.txt,E
New_GreenLine_1_Instructional_0001.txt,A
New_GreenLine_1_Instructional_0002.txt,A
New_GreenLine_1_Instructional_0003.txt,A
New_GreenLine_1_Instructional_0004.txt,A
New_GreenLine_1_Instructional_0005.txt,A
New_GreenLine_1_Instructional_0006.txt,A
New_GreenLine_1_Instructional_0007.txt,A
New_GreenLine_1_Instructional_0008.txt,A
New_GreenLine_1_Instructional_0009.txt,A
New_GreenLine_1_Instructional_0010.txt,A
New_GreenLine_1_Instructional_0011.txt,A
New_GreenLine_1_Instructional_0012.txt,A
New_GreenLine_1_Instructional_0013.txt,A
New_GreenLine_1_Narrative_0001.txt,A
New_GreenLine_1_Narrative_0002.txt,A
New_GreenLine_1_Narrative_0003.txt,A
New_GreenLine_1_Narrative_0004.txt,A
New_GreenLine_1_Narrative_0005.txt,A
New_GreenLine_1_Narrative_0006.txt,A
New_GreenLine_1_Narrative_0007.txt,A
New_GreenLine_1_Narrative_0008.txt,A
New_GreenLine_1_Narrative_0009.txt,A
New_GreenLine_1_Personal_0001.txt,A
New_GreenLine_1_Poetry_0001.txt,A
New_GreenLine_1_Spoken_0001.txt,A
New_GreenLine_1_Spoken_0002.txt,A
New_GreenLine_1_Spoken_0003.txt,A
New_GreenLine_1_Spoken_0004.txt,A
New_GreenLine_1_Spoken_0005.txt,A
New_GreenLine_1_Spoken_0006.txt,A
New_GreenLine_1_Spoken_0007.txt,A
New_GreenLine_1_Spoken_0008.txt,A
New_GreenLine_1_Spoken_0009.txt,A
New_GreenLine_1_Spoken_0010.txt,A
New_GreenLine_1_Spoken_0011.txt,A
New_GreenLine_1_Spoken_0012.txt,A
New_GreenLine_1_Spoken_0013.txt,A
New_GreenLine_1_Spoken_0014.txt,A
New_GreenLine_1_Spoken_0015.txt,A
New_GreenLine_2_Informative_0001.txt,B
New_GreenLine_2_Informative_0002.txt,B
New_GreenLine_2_Informative_0003.txt,B
New_GreenLine_2_Instructional_0001.txt,B
New_GreenLine_2_Instructional_0002.txt,B
New_GreenLine_2_Instructional_0003.txt,B
New_GreenLine_2_Instructional_0004.txt,B
New_GreenLine_2_Instructional_0005.txt,B
New_GreenLine_2_Instructional_0006.txt,B
New_GreenLine_2_Instructional_0007.txt,B
New_GreenLine_2_Instructional_0008.txt,B
New_GreenLine_2_Instructional_0009.txt,B
New_GreenLine_2_Instructional_0010.txt,B
New_GreenLine_2_Instructional_0011.txt,B
New_GreenLine_2_Instructional_0012.txt,B
New_GreenLine_2_Instructional_0013.txt,B
New_GreenLine_2_Instructional_0014.txt,B
New_GreenLine_2_Instructional_0015.txt,B
New_GreenLine_2_Instructional_0016.txt,B
New_GreenLine_2_Narrative_0001.txt,B
New_GreenLine_2_Narrative_0002.txt,B
New_GreenLine_2_Narrative_0003.txt,B
New_GreenLine_2_Narrative_0004.txt,B
New_GreenLine_2_Narrative_0005.txt,B
New_GreenLine_2_Narrative_0006.txt,B
New_GreenLine_2_Narrative_0007.txt,B
New_GreenLine_2_Narrative_0008.txt,B
New_GreenLine_2_Narrative_0009.txt,B
New_GreenLine_2_Narrative_0010.txt,B
New_GreenLine_2_Narrative_0011.txt,B
New_GreenLine_2_Narrative_0012.txt,B
New_GreenLine_2_Narrative_0013.txt,B
New_GreenLine_2_Narrative_0014.txt,B
New_GreenLine_2_Narrative_0015.txt,B
New_GreenLine_2_Personal_0001.txt,B
New_GreenLine_2_Personal_0002.txt,B
New_GreenLine_2_Spoken_0001.txt,B
New_GreenLine_2_Spoken_0002.txt,B
New_GreenLine_2_Spoken_0003.txt,B
New_GreenLine_2_Spoken_0004.txt,B
New_GreenLine_2_Spoken_0005.txt,B
New_GreenLine_2_Spoken_0006.txt,B
New_GreenLine_2_Spoken_0007.txt,B
New_GreenLine_2_Spoken_0008.txt,B
New_GreenLine_2_Spoken_0009.txt,B
New_GreenLine_2_Spoken_0010.txt,B
New_GreenLine_2_Spoken_0011.txt,B
New_GreenLine_2_Spoken_0012.txt,B
New_GreenLine_2_Spoken_0013.txt,B
New_GreenLine_2_Spoken_0014.txt,B
New_GreenLine_2_Spoken_0015.txt,B
New_GreenLine_2_Spoken_0016.txt,B
New_GreenLine_2_Spoken_0017.txt,B
New_GreenLine_2_Spoken_0018.txt,B
New_GreenLine_2_Spoken_0019.txt,B
New_GreenLine_2_Spoken_0020.txt,B
New_GreenLine_2_Spoken_0021.txt,B
New_GreenLine_2_Spoken_0022.txt,B
New_GreenLine_2_Spoken_0023.txt,B
New_GreenLine_2_Spoken_0025.txt,B
New_GreenLine_3_Informative_0001.txt,C
New_GreenLine_3_Informative_0002.txt,C
New_GreenLine_3_Informative_0003.txt,C
New_GreenLine_3_Informative_0004.txt,C
New_GreenLine_3_Instructional_0001.txt,C
New_GreenLine_3_Instructional_0002.txt,C
New_GreenLine_3_Instructional_0003.txt,C
New_GreenLine_3_Instructional_0004.txt,C
New_GreenLine_3_Instructional_0005.txt,C
New_GreenLine_3_Instructional_0006.txt,C
New_GreenLine_3_Instructional_0007.txt,C
New_GreenLine_3_Instructional_0008.txt,C
New_GreenLine_3_Instructional_0009.txt,C
New_GreenLine_3_Instructional_0010.txt,C
New_GreenLine_3_Instructional_0011.txt,C
New_GreenLine_3_Instructional_0012.txt,C
New_GreenLine_3_Instructional_0013.txt,C
New_GreenLine_3_Instructional_0014.txt,C
New_GreenLine_3_Instructional_0015.txt,C
New_GreenLine_3_Instructional_0016.txt,C
New_GreenLine_3_Instructional_0017.txt,C
New_GreenLine_3_Instructional_0018.txt,C
New_GreenLine_3_Instructional_0019.txt,C
New_GreenLine_3_Instructional_0020.txt,C
New_GreenLine_3_Narrative_0001.txt,C
New_GreenLine_3_Narrative_0002.txt,C
New_GreenLine_3_Narrative_0003.txt,C
New_GreenLine_3_Narrative_0004.txt,C
New_GreenLine_3_Narrative_0005.txt,C
New_GreenLine_3_Narrative_0006.txt,C
New_GreenLine_3_Narrative_0007.txt,C
New_GreenLine_3_Narrative_0008.txt,C
New_GreenLine_3_Personal_0001.txt,C
New_GreenLine_3_Personal_0002.txt,C
New_GreenLine_3_Poetry_0001.txt,C
New_GreenLine_3_Spoken_0001.txt,C
New_GreenLine_3_Spoken_0002.txt,C
New_GreenLine_3_Spoken_0003.txt,C
New_GreenLine_3_Spoken_0004.txt,C
New_GreenLine_3_Spoken_0005.txt,C
New_GreenLine_3_Spoken_0006.txt,C
New_GreenLine_3_Spoken_0007.txt,C
New_GreenLine_3_Spoken_0008.txt,C
New_GreenLine_3_Spoken_0009.txt,C
New_GreenLine_3_Spoken_0010.txt,C
New_GreenLine_3_Spoken_0011.txt,C
